active,propertyId,propertyName,propertyURI,fhsId,propertyRating,ratingObject,propertyHeadline,media,city,stateProvinceName,stateAbbreviation,country,destinationId,destinationName,destinationURI,accolade,accoladeUri,accoladeIconUri,location,propertyType,regionId,secondaryRegion,newlyRated,sortName,lat,ratingDisplay,propertyFriendlyName,locationDisplay,long
True,stockholm-sweden/ett-hem,Ett Hem,/hotels/stockholm-sweden/ett-hem,7905,RECOMMENDED,"{'id': 'RECOMMENDED', 'display': 'Recommended', 'abbreviation': 'R', 'ratingValue': '', 'sequence': 3, 'isRated': True, 'archived': False, 'active': True}",A home in the heart of Stockholm ,,Stockholm,,,Sweden,stockholm-sweden,Stockholm,/destinations/stockholm-sweden,,,,"[None, None]",HOTEL,europe,Sweden,False,ett hem,,Recommended,Ett Hem,"Stockholm, Sweden",
True,milan-italy/excelsior-hotel-gallia-a-luxury-collection-hotel,"Excelsior Hotel Gallia, A Luxury Collection Hotel",/hotels/milan-italy/excelsior-hotel-gallia-a-luxury-collection-hotel,2821,FOUR_STAR,"{'id': 'FOUR_STAR', 'display': '4-Star Rated', 'abbreviation': '4', 'ratingValue': '4', 'sequence': 2, 'isRated': True, 'archived': False, 'active': True}",A revitalized art deco grand dame in Milan,,Milan,,,Italy,milan-italy,Milan,/destinations/milan-italy,,,,"[None, None]",HOTEL,europe,Italy,False,excelsior hotel gallia luxury collection hotel,,4-Star Rated,"Excelsior Hotel Gallia, A Luxury Collection Hotel","Milan, Italy",
True,buenos-aires-argentina/faena-hotel-buenos-aires,Faena Hotel Buenos Aires,/hotels/buenos-aires-argentina/faena-hotel-buenos-aires,2245,FOUR_STAR,"{'id': 'FOUR_STAR', 'display': '4-Star Rated', 'abbreviation': '4', 'ratingValue': '4', 'sequence': 2, 'isRated': True, 'archived': False, 'active': True}",Buenos Aires' sultry luxury hotel,,Buenos Aires,,,Argentina,buenos-aires-argentina,Buenos Aires,/destinations/buenos-aires-argentina,,,,"[None, None]",HOTEL,central-amp-south-america,Argentina,False,faenhotel buenos aires,,4-Star Rated,Faena Hotel Buenos Aires,"Buenos Aires, Argentina",
True,miami-florida/faena-hotel-miami-beach,Faena Hotel Miami Beach,/hotels/miami-florida/faena-hotel-miami-beach,3509,FIVE_STAR,"{'id': 'FIVE_STAR', 'display': '5-Star Rated', 'abbreviation': '5', 'ratingValue': '5', 'sequence': 1, 'isRated': True, 'archived': False, 'active': True}",Over-the-top glamour in Miami Beach,,Miami Beach,Florida,FL,United States (FL),miami-florida,Miami,/destinations/miami-florida,,,,"[None, None]",HOTEL,united-states,Florida,False,faenhotel miami beach,,5-Star Rated,Faena Hotel Miami Beach,"Miami Beach, United States (FL)",
True,amman-jordan/fairmont-amman,Fairmont Amman,/hotels/amman-jordan/fairmont-amman,6271,RECOMMENDED,"{'id': 'RECOMMENDED', 'display': 'Recommended', 'abbreviation': 'R', 'ratingValue': '', 'sequence': 3, 'isRated': True, 'archived': False, 'active': True}",An elegant oasis in Jordan’s capital,,Amman,,,Jordan,amman-jordan,Amman,/destinations/amman-jordan,,,,"[None, None]",HOTEL,middle-east-amp-north-africa,Jordan,False,fairmont amman,,Recommended,Fairmont Amman,"Amman, Jordan",
True,austin-texas/fairmont-austin,Fairmont Austin,/hotels/austin-texas/fairmont-austin,4881,FOUR_STAR,"{'id': 'FOUR_STAR', 'display': '4-Star Rated', 'abbreviation': '4', 'ratingValue': '4', 'sequence': 2, 'isRated': True, 'archived': False, 'active': True}",Austin's new skyscraper hot spot,,Austin,Texas,TX,United States (TX),austin-texas,Austin,/destinations/austin-texas,,,,"[None, None]",HOTEL,united-states,Texas,False,fairmont austin,,4-Star Rated,Fairmont Austin,"Austin, United States (TX)",
True,abu-dhabi-united-arab-emirates/fairmont-bab-al-bahr,Fairmont Bab Al Bahr,/hotels/abu-dhabi-united-arab-emirates/fairmont-bab-al-bahr,4754,FOUR_STAR,"{'id': 'FOUR_STAR', 'display': '4-Star Rated', 'abbreviation': '4', 'ratingValue': '4', 'sequence': 2, 'isRated': True, 'archived': False, 'active': True}",Abu Dhabi's waterfront retreat ,,Abu Dhabi,,,United Arab Emirates,abu-dhabi-united-arab-emirates,Abu Dhabi,/destinations/abu-dhabi-united-arab-emirates,,,,"[None, None]",HOTEL,middle-east-amp-north-africa,United Arab Emirates,False,fairmont bab al bahr,,4-Star Rated,Fairmont Bab Al Bahr,"Abu Dhabi, United Arab Emirates",
True,banff-lake-louise-canada/fairmont-banff-springs-hotel,Fairmont Banff Springs Hotel,/hotels/banff-lake-louise-canada/fairmont-banff-springs-hotel,1367,RECOMMENDED,"{'id': 'RECOMMENDED', 'display': 'Recommended', 'abbreviation': 'R', 'ratingValue': '', 'sequence': 3, 'isRated': True, 'archived': False, 'active': True}",A grand Rocky Mountain castle,,Banff,Alberta,AB,Canada (AB),banff-lake-louise-canada,Banff and Lake Louise,/destinations/banff-lake-louise-canada,,,,"[None, None]",HOTEL,canada,Alberta,False,fairmont banff springs hotel,,Recommended,Fairmont Banff Springs Hotel,"Banff, Canada (AB)",
True,beijing-china/fairmont-beijing-hotel,Fairmont Beijing Hotel,/hotels/beijing-china/fairmont-beijing-hotel,1339,RECOMMENDED,"{'id': 'RECOMMENDED', 'display': 'Recommended', 'abbreviation': 'R', 'ratingValue': '', 'sequence': 3, 'isRated': True, 'archived': False, 'active': True}",Beijing's rose gold luxury retreat,,Beijing,,,China,beijing-china,Beijing,/destinations/beijing-china,,,,"[None, None]",HOTEL,asia-pacific,China,False,fairmont beijing hotel,,Recommended,Fairmont Beijing Hotel,"Beijing, China",
True,los-angeles-california/fairmont-century-plaza,Fairmont Century Plaza,/hotels/los-angeles-california/fairmont-century-plaza,6911,FOUR_STAR,"{'id': 'FOUR_STAR', 'display': '4-Star Rated', 'abbreviation': '4', 'ratingValue': '4', 'sequence': 2, 'isRated': True, 'archived': False, 'active': True}",Old Hollywood gets modern makeover,,Los Angeles,California,CA,United States (CA),los-angeles-california,Los Angeles,/destinations/los-angeles-california,,,,"[None, None]",HOTEL,united-states,California,False,fairmont century plaza,,4-Star Rated,Fairmont Century Plaza,"Los Angeles, United States (CA)",
True,whistler-canada/fairmont-chateau-whistler,Fairmont Chateau Whistler,/hotels/whistler-canada/fairmont-chateau-whistler,5169,RECOMMENDED,"{'id': 'RECOMMENDED', 'display': 'Recommended', 'abbreviation': 'R', 'ratingValue': '', 'sequence': 3, 'isRated': True, 'archived': False, 'active': True}",A classic luxe lodge in any season,,Whistler,British Columbia,BC,Canada (BC),whistler-canada,Whistler,/destinations/whistler-canada,,,,"[None, None]",HOTEL,canada,British Columbia,False,fairmont chateau whistler,,Recommended,Fairmont Chateau Whistler,"Whistler, Canada (BC)",
True,boston-massachusetts/fairmont-copley-plaza,Fairmont Copley Plaza,/hotels/boston-massachusetts/fairmont-copley-plaza,2983,RECOMMENDED,"{'id': 'RECOMMENDED', 'display': 'Recommended', 'abbreviation': 'R', 'ratingValue': '', 'sequence': 3, 'isRated': True, 'archived': False, 'active': True}",Boston's grand dame hotel,,Boston,Massachusetts,MA,United States (MA),boston-massachusetts,Boston,/destinations/boston-massachusetts,,,,"[None, None]",HOTEL,united-states,Massachusetts,False,fairmont copley plaza,,Recommended,Fairmont Copley Plaza,"Boston, United States (MA)",
True,vancouver-island-canada/fairmont-empress,Fairmont Empress,/hotels/vancouver-island-canada/fairmont-empress,4334,RECOMMENDED,"{'id': 'RECOMMENDED', 'display': 'Recommended', 'abbreviation': 'R', 'ratingValue': '', 'sequence': 3, 'isRated': True, 'archived': False, 'active': True}",Victoria's updated iconic landmark,,Victoria,British Columbia,BC,Canada (BC),vancouver-island-canada,Vancouver Island,/destinations/vancouver-island-canada,,,,"[None, None]",HOTEL,canada,British Columbia,False,fairmont empress,,Recommended,Fairmont Empress,"Victoria, Canada (BC)",
True,san-diego-california/fairmont-grand-del-mar,Fairmont Grand Del Mar,/hotels/san-diego-california/fairmont-grand-del-mar,,FOUR_STAR,"{'id': 'FOUR_STAR', 'display': '4-Star Rated', 'abbreviation': '4', 'ratingValue': '4', 'sequence': 2, 'isRated': True, 'archived': False, 'active': True}",San Diego's Mediterranean hideaway,,San Diego,California,CA,United States (CA),san-diego-california,San Diego,/destinations/san-diego-california,,,,"[None, None]",HOTEL,united-states,California,False,fairmont grand del mar,,4-Star Rated,Fairmont Grand Del Mar,"San Diego, United States (CA)",
True,vancouver-canada/fairmont-hotel-vancouver,Fairmont Hotel Vancouver,/hotels/vancouver-canada/fairmont-hotel-vancouver,1429,FOUR_STAR,"{'id': 'FOUR_STAR', 'display': '4-Star Rated', 'abbreviation': '4', 'ratingValue': '4', 'sequence': 2, 'isRated': True, 'archived': False, 'active': True}",A grand Vancouver castle,,Vancouver,British Columbia,BC,Canada (BC),vancouver-canada,Vancouver ,/destinations/vancouver-canada,,,,"[None, None]",HOTEL,canada,British Columbia,False,fairmont hotel vancouver,,4-Star Rated,Fairmont Hotel Vancouver,"Vancouver, Canada (BC)",
True,manila-philippines/fairmont-makati,Fairmont Makati,/hotels/manila-philippines/fairmont-makati,3477,FOUR_STAR,"{'id': 'FOUR_STAR', 'display': '4-Star Rated', 'abbreviation': '4', 'ratingValue': '4', 'sequence': 2, 'isRated': True, 'archived': False, 'active': True}",A gleaming tower in Manila ,,Manila,,,Philippines,manila-philippines,Manila,/destinations/manila-philippines,,,,"[None, None]",HOTEL,asia-pacific,Philippines,False,fairmont makati,,4-Star Rated,Fairmont Makati,"Manila, Philippines",
True,riviera-maya-mexico/fairmont-mayakoba-riviera-maya,"Fairmont Mayakoba, Riviera Maya",/hotels/riviera-maya-mexico/fairmont-mayakoba-riviera-maya,3339,FOUR_STAR,"{'id': 'FOUR_STAR', 'display': '4-Star Rated', 'abbreviation': '4', 'ratingValue': '4', 'sequence': 2, 'isRated': True, 'archived': False, 'active': True}",Luxury in the Riviera Maya’s tropical forest,,Riviera Maya,,,Mexico,riviera-maya-mexico,Riviera Maya,/destinations/riviera-maya-mexico,,,,"[None, None]",HOTEL,caribbean-mexico-amp-mexico,Mexico,False,fairmont mayakoba riviermaya,,4-Star Rated,"Fairmont Mayakoba, Riviera Maya","Riviera Maya, Mexico",
True,kenya-kenya/fairmont-mount-kenya-safari-club,Fairmont Mount Kenya Safari Club,/hotels/kenya-kenya/fairmont-mount-kenya-safari-club,8331,RECOMMENDED,"{'id': 'RECOMMENDED', 'display': 'Recommended', 'abbreviation': 'R', 'ratingValue': '', 'sequence': 3, 'isRated': True, 'archived': False, 'active': True}",A stately escape in the mountain’s shadows,,Nanyuki,,,Kenya,kenya,Kenya,/destinations/kenya-kenya,,,,"[None, None]",HOTEL,south-africa,Kenya,True,fairmont mount kenysafari club,,Recommended,Fairmont Mount Kenya Safari Club,"Nanyuki, Kenya",
True,cairo-egypt/fairmont-nile-city,Fairmont Nile City,/hotels/cairo-egypt/fairmont-nile-city,5845,FOUR_STAR,"{'id': 'FOUR_STAR', 'display': '4-Star Rated', 'abbreviation': '4', 'ratingValue': '4', 'sequence': 2, 'isRated': True, 'archived': False, 'active': True}",When timeless elegance meets modern-day Cairo,,Cairo,,,Egypt,cairo-egypt,Cairo,/destinations/cairo-egypt,,,,"[None, None]",HOTEL,south-africa,Egypt,False,fairmont nile city,,4-Star Rated,Fairmont Nile City,"Cairo, Egypt",
True,vancouver-canada/fairmont-pacific-rim,Fairmont Pacific Rim,/hotels/vancouver-canada/fairmont-pacific-rim,1329,FIVE_STAR,"{'id': 'FIVE_STAR', 'display': '5-Star Rated', 'abbreviation': '5', 'ratingValue': '5', 'sequence': 1, 'isRated': True, 'archived': False, 'active': True}",Sleek Pacific Rim style in Vancouver,,Vancouver,British Columbia,BC,Canada (BC),vancouver-canada,Vancouver ,/destinations/vancouver-canada,,,,"[None, None]",HOTEL,canada,British Columbia,False,fairmont pacific rim,,5-Star Rated,Fairmont Pacific Rim,"Vancouver, Canada (BC)",
True,shanghai-china/fairmont-peace-hotel,Fairmont Peace Hotel,/hotels/shanghai-china/fairmont-peace-hotel,950,FOUR_STAR,"{'id': 'FOUR_STAR', 'display': '4-Star Rated', 'abbreviation': '4', 'ratingValue': '4', 'sequence': 2, 'isRated': True, 'archived': False, 'active': True}",A classic Shanghai icon,,Shanghai,,,China,shanghai-china,Shanghai,/destinations/shanghai-china,,,,"[None, None]",HOTEL,asia-pacific,China,False,fairmont peace hotel,,4-Star Rated,Fairmont Peace Hotel,"Shanghai, China",
True,istanbul-turkey/fairmont-quasar-istanbul,Fairmont Quasar Istanbul,/hotels/istanbul-turkey/fairmont-quasar-istanbul,5461,RECOMMENDED,"{'id': 'RECOMMENDED', 'display': 'Recommended', 'abbreviation': 'R', 'ratingValue': '', 'sequence': 3, 'isRated': True, 'archived': False, 'active': True}",Timeless urban grace with Istanbul flair,,Istanbul,,,Turkey,istanbul-turkey,Istanbul,/destinations/istanbul-turkey,,,,"[None, None]",HOTEL,europe,Turkey,False,fairmont quasar istanbul,,Recommended,Fairmont Quasar Istanbul,"Istanbul, Turkey",
True,rio-de-janeiro-brazil/fairmont-rio-de-janeiro-copacabana,Fairmont Rio de Janeiro Copacabana,/hotels/rio-de-janeiro-brazil/fairmont-rio-de-janeiro-copacabana,8020,RECOMMENDED,"{'id': 'RECOMMENDED', 'display': 'Recommended', 'abbreviation': 'R', 'ratingValue': '', 'sequence': 3, 'isRated': True, 'archived': False, 'active': True}",Classic glamour on the beaches of Brazil ,,Rio de Janeiro,,,Brazil,rio-de-janeiro-brazil,Rio de Janeiro,/destinations/rio-de-janeiro-brazil,,,,"[None, None]",HOTEL,central-amp-south-america,Brazil,False,fairmont rio de janeiro copacabana,,Recommended,Fairmont Rio de Janeiro Copacabana,"Rio de Janeiro, Brazil",
True,riyadh-saudi-arabia/fairmont-riyadh,Fairmont Riyadh,/hotels/riyadh-saudi-arabia/fairmont-riyadh,6555,FOUR_STAR,"{'id': 'FOUR_STAR', 'display': '4-Star Rated', 'abbreviation': '4', 'ratingValue': '4', 'sequence': 2, 'isRated': True, 'archived': False, 'active': True}",A modern hotel in Riyadh’s business district,,Riyadh ,,,Saudi Arabia,riyadh-saudi-arabia,Riyadh,/destinations/riyadh-saudi-arabia,,,,"[None, None]",HOTEL,middle-east-amp-north-africa,Saudi Arabia,False,fairmont riyadh,,4-Star Rated,Fairmont Riyadh,"Riyadh , Saudi Arabia",
True,marrakech-morocco/fairmont-royal-palm-marrakech,Fairmont Royal Palm Marrakech,/hotels/marrakech-morocco/fairmont-royal-palm-marrakech,6161,FOUR_STAR,"{'id': 'FOUR_STAR', 'display': '4-Star Rated', 'abbreviation': '4', 'ratingValue': '4', 'sequence': 2, 'isRated': True, 'archived': False, 'active': True}",Authentic Moroccan elegance near the medina ,,Marrakech,,,Morocco,marrakech-morocco,Marrakech,/destinations/marrakech-morocco,,,,"[None, None]",HOTEL,south-africa,Morocco,False,fairmont royal palm marrakech,,4-Star Rated,Fairmont Royal Palm Marrakech,"Marrakech, Morocco",
True,barbados-barbados/fairmont-royal-pavilion-barbados,"Fairmont Royal Pavilion, Barbados",/hotels/barbados-barbados/fairmont-royal-pavilion-barbados,3329,RECOMMENDED,"{'id': 'RECOMMENDED', 'display': 'Recommended', 'abbreviation': 'R', 'ratingValue': '', 'sequence': 3, 'isRated': True, 'archived': False, 'active': True}",A luxury gem on Barbados’ Platinum Coast,,St. James,,,Barbados,barbados-barbados,Barbados,/destinations/barbados-barbados,,,,"[None, None]",HOTEL,caribbean-mexico-amp-mexico,Caribbean,False,fairmont royal pavilion barbados,,Recommended,"Fairmont Royal Pavilion, Barbados","St. James, Barbados",
True,singapore-singapore/fairmont-singapore,Fairmont Singapore,/hotels/singapore-singapore/fairmont-singapore,691,RECOMMENDED,"{'id': 'RECOMMENDED', 'display': 'Recommended', 'abbreviation': 'R', 'ratingValue': '', 'sequence': 3, 'isRated': True, 'archived': False, 'active': True}",A scenic Singapore stay,,Singapore,,,Singapore,singapore-singapore,Singapore,/destinations/singapore-singapore,,,,"[None, None]",HOTEL,asia-pacific,Singapore,False,fairmont singapore,,Recommended,Fairmont Singapore,"Singapore, Singapore",
True,bermuda-bermuda/fairmont-southampton,Fairmont Southampton,/hotels/bermuda-bermuda/fairmont-southampton,2633,RECOMMENDED,"{'id': 'RECOMMENDED', 'display': 'Recommended', 'abbreviation': 'R', 'ratingValue': '', 'sequence': 3, 'isRated': True, 'archived': False, 'active': True}",Bermuda's sprawling retreat,,Bermuda,,,Bermuda,bermuda-bermuda,Bermuda,/destinations/bermuda-bermuda,,,,"[None, None]",HOTEL,caribbean-mexico-amp-mexico,Caribbean,False,fairmont southampton,,Recommended,Fairmont Southampton,"Bermuda, Bermuda",
True,kenya-kenya/fairmont-the-norfolk,Fairmont The Norfolk,/hotels/kenya-kenya/fairmont-the-norfolk,8460,RECOMMENDED,"{'id': 'RECOMMENDED', 'display': 'Recommended', 'abbreviation': 'R', 'ratingValue': '', 'sequence': 3, 'isRated': True, 'archived': False, 'active': True}",A historic Nairobi hideaway ,,Nairobi,,,Kenya,kenya,Kenya,/destinations/kenya-kenya,,,,"[None, None]",HOTEL,south-africa,Kenya,True,fairmont the norfolk,,Recommended,Fairmont The Norfolk,"Nairobi, Kenya",
True,dubai-united-arab-emirates/fairmont-the-palm,Fairmont The Palm,/hotels/dubai-united-arab-emirates/fairmont-the-palm,4744,FOUR_STAR,"{'id': 'FOUR_STAR', 'display': '4-Star Rated', 'abbreviation': '4', 'ratingValue': '4', 'sequence': 2, 'isRated': True, 'archived': False, 'active': True}",Elegance along the Arabian Gulf,,Dubai,,,United Arab Emirates,dubai-united-arab-emirates,Dubai,/destinations/dubai-united-arab-emirates,,,,"[None, None]",HOTEL,middle-east-amp-north-africa,United Arab Emirates,False,fairmont the palm,,4-Star Rated,Fairmont The Palm,"Dubai, United Arab Emirates",
True,montreal-canada/fairmont-the-queen-elizabeth,Fairmont The Queen Elizabeth,/hotels/montreal-canada/fairmont-the-queen-elizabeth,5515,RECOMMENDED,"{'id': 'RECOMMENDED', 'display': 'Recommended', 'abbreviation': 'R', 'ratingValue': '', 'sequence': 3, 'isRated': True, 'archived': False, 'active': True}",A vibrantly modernized Montreal icon,,Montreal,Quebec,QB,Canada (QB),montreal-canada,Montreal,/destinations/montreal-canada,,,,"[None, None]",HOTEL,canada,Quebec,False,fairmont the queen elizabeth,,Recommended,Fairmont The Queen Elizabeth,"Montreal, Canada (QB)",
True,mont-tremblant-canada/fairmont-tremblant,Fairmont Tremblant,/hotels/mont-tremblant-canada/fairmont-tremblant,5657,RECOMMENDED,"{'id': 'RECOMMENDED', 'display': 'Recommended', 'abbreviation': 'R', 'ratingValue': '', 'sequence': 3, 'isRated': True, 'archived': False, 'active': True}",A Quebec-inspired mountainside getaway,,Mont Tremblant,Quebec,QB,Canada (QB),mont-tremblant-canada,Mont-Tremblant,/destinations/mont-tremblant-canada,,,,"[None, None]",HOTEL,canada,Quebec,False,fairmont tremblant,,Recommended,Fairmont Tremblant,"Mont Tremblant, Canada (QB)",
True,washington-dc-district-of-columbia/fairmont-washington-dc-georgetown,"Fairmont Washington, D.C., Georgetown",/hotels/washington-dc-district-of-columbia/fairmont-washington-dc-georgetown,144,RECOMMENDED,"{'id': 'RECOMMENDED', 'display': 'Recommended', 'abbreviation': 'R', 'ratingValue': '', 'sequence': 3, 'isRated': True, 'archived': False, 'active': True}",Georgetown's revamped gem,,"Washington, D.C.",District of Columbia,DC,United States (DC),washington-dc-district-of-columbia,"Washington, D.C.",/destinations/washington-dc-district-of-columbia,,,,"[None, None]",HOTEL,united-states,District of Columbia,False,fairmont washington dc georgetown,,Recommended,"Fairmont Washington, D.C., Georgetown","Washington, D.C., United States (DC)",
